ASIN,Name,UPC,List Price,Model,MPN,Brand,Color,Sales Rank,Category,Pick & Pack,Weight Handling,Order Handling,30d Storage,FBA Fees,VCF,Referral,Width,Height,Length,Weight,Buy Box,FBA BB,New Offers,FBA Offers,AMZ on Listing
*000116051507,B0002A5X3W,"Flourish, 100 mL / 3.4 fl. oz.",8.77,67105150,67105150,Seachem,,24975,Pet Products,1.06,0.96,1.00,0.00,3.02,0,0.15,1.5,1.5,4.5,0.18,6.65,Y,7,2,Y
*000116051606,B00P9EEL6Q,Seachem Laboratories 075233 Flourish 250ml,,,075233,,,,Home,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*000116051606,B000255QJS,Seachem Flourish 250ml,10.44,67105160,67105160,Seachem,,4700,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,2,2,6.3,0.55,5.86,N,15,0,Y
*716184592780,B004LOEH32,Flourish Plant Nutrients 250ml,10.58,,TDPS6888,Seachem,,968996,Lawn & Patio,1.06,2.34,1.00,0.00,4.40,0,0.15,0,0,0,2,N/A,N,0,0,N
*000116051606,B00BS97BQ8,Flourish,,,516,Seachem,,432298,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,11.22,N,2,0,N
*000116053303,B004PBKB6I,Reef Plus 500 Ml,,,AD-SC533,Seachem,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*015568977190,B000256AAM,Seachem Reef Plus 500ml,16.84,67105330,67105330,Seachem,,8796,Pet Products,1.06,1.95,1.00,0.02,4.03,0,0.15,2.7,2.4,7.8,1.25,9.39,Y,14,3,Y
*000116053303,B001F0KWMK,Seachem Laboratories Reef Plus - 500mL,,,MSSSC05330L01,Seachem,,448070,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,20.53,N,1,0,N
*000116053303,B004LO7NRE,Fish & Aquatic Supplies Reef Plus 500 Milliliter,19.99,533,ASM533,Mojetto,,791587,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,12.78,N,1,0,N
*000116053600,B000255PIU,Seachem Reef Plus 250ml,10.94,67105360,67105360,Seachem,,113118,Pet Products,1.06,0.96,1.00,0.00,3.02,0,0.15,1.7,0.9,6.5,0.65,6.15,N,9,0,Y
*000116053600,B007GO1UXE,Reef Plus - Size: 250 Milliliter,,,75235,Seachem,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*000116053600,B004LOBJ24,Reef Plus,6.38,536,536,Seachem,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*000116053600,B01CN8Z6QY,Reef Plus 250 Milliliter,,,,Seachem,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*000116055307,B004LOBJ5Q,Fish & Aquatic Supplies Reef Iodide 500 Milliliter,9.69,553,ASM553,Mojetto,,,Pet Products,1.06,1.95,1.00,0.01,4.02,0,0.15,2.5,1.3,7.5,1.2,N/A,N,0,0,N
*000116055307,B0002A5X5K,Seachem Reef Iodide 500ml,16.16,67105530,67105530,Seachem,,25347,Pet Products,1.06,1.95,1.00,0.01,4.02,0,0.15,2.4,1.7,7.7,1.25,14.08,Y,7,1,Y
*015568977213,B004PBKAY6,Seachem Reef Iodide 500ml,,,SC05530,Seachem,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,11.34,N,4,0,N
*000116055604,B00DDZB292,Reef Iodide 250 Milliliter,,,,Seachem,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*015568977220,B0002A5X64,Seachem Reef Iodide 250ml,10.58,67105560,67105560,Seachem,,115775,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,2,2,5.7,0.5,7.97,Y,14,3,Y
*000116055604,B004LO7O00,Fish & Aquatic Supplies Reef Iodide 250 Milliliter,6.16,,556,Seachem,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*000116056304,B004FHBQ20,"Cupramine, 500 mL / 17 fl. oz.",62.48,563,563,Seachem,,152681,Pet Products,1.06,1.95,1.00,0.01,4.02,0,0.15,2.4,2.4,6.6,1.2,38.2,Y,1,1,Y
*000116056403,B007R5KIXU,Cupramine,,,564,Seachem,,353044,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,10.23,N,2,0,N
*000116056403,B0002A5X6O,"Cupramine, 50 mL / 1.7 fl. oz.",4.29,67105640,67105640,Seachem,,133675,Pet Products,1.06,0.96,1.00,0.00,3.02,0,0.15,1.2,1.2,3.8,0.02,11.81,Y,7,1,Y
*000116056403,B01CN903P2,Cupramine Copper 50 Milliliter,,,,Seachem,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*000116056403,B00BUFY654,Cupramine Copper 50 Milliliter,8.99,,,Seachem,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*891203475906,B0002A5X6Y,Seachem Cupramine Copper 250ml,26.94,67105660,67105660,Seachem,,12971,Pet Products,1.06,0.96,1.00,0.00,3.02,0,0.15,1.5,0.9,6.3,0.65,14.4,Y,7,2,Y
*000116056601,B004LOBE1A,Fish & Aquatic Supplies Cupramine Copper 250 Milliliter,15.69,,ASM566,Mojetto,,703764,Pet Products,1.06,2.34,1.00,0.00,4.40,0,0.15,0,0,0,2,N/A,N,0,0,N
*014891433946,B004PBI92Q,Cupramine,,,566,Seachem,,386052,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,22.23,N,4,0,N
*000116060509,B00AAEYSZ4,HP EliteBook 8770w C7A69UT 17.3 LED Notebook Intel Core i7-3630QM 2.4GHz 8GB DDR3 500GB HDD DVD-Writer AMD FirePro M4000 Windows 7 Professional Upgradable to Genuine Windows 8 Professional,,,Hewlett Pa-C7A69UT#ABA,HP,,139676,Personal Computer,1.06,0.50,1.00,0.00,2.56,0,0.06,0,0,0,0,N/A,N,0,0,N
*015568977237,B000255R3I,Seachem ParaGuard 100ml,9.62,67106050,67106050,Seachem,,42326,Pet Products,1.06,0.96,1.00,0.00,3.02,0,0.15,1.6,1.4,4.7,0.3,7.57,Y,16,2,Y
*015568977244,B00FN2JDAI,Paraguard,,,606,Seachem,,262074,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,12.59,N,5,0,N
*000116060608,B0002A5X7I,Seachem ParaGuard 250ml,13.92,116060608,116060608,Seachem,,2752,Pet Products,1.06,1.95,1.00,0.02,4.03,0,0.15,3.39,2.6,7.4,1.41,10.45,Y,16,2,Y
*000116060608,B004LOD9XQ,Fish & Aquatic Supplies Paraguard 250 Milliliter,8.11,,ASM606,Mojetto,,332386,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,2,0.1,2,0.65,30.0,N,1,0,N
*000116061605,B00BUFYC1M,Seachem Reef Dip 250ml,,,SC1571,Seachem,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*000116061605,B0002APIMI,Seachem Reef Dip 250ml,18.94,67106160,67106160,Seachem,,50544,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,1.8,1.7,5.3,0.6,10.63,Y,14,2,Y
*000116061605,B004LOEDDG,Fish & Aquatic Supplies Reef Dip 250Ml,,,ASM616,Mojetto,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*000116063609,B00BUFVSGO,Seachem Reef Advantage Magnesium 300g,,,SC1511,Seachem,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*000116063609,B0002DGLPI,Seachem Reef Advantage Magnesium 300gram,9.18,67106360,67106360,Seachem,,197872,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,2.4,2.1,4.7,0.65,7.23,Y,12,3,Y
*000116063609,B00DDZB3V4,Reef Advantage Magnesium 300gm,,,,Seachem,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*000116064101,B00DFPMZ8W,Focus 5 Gram,,,,Seachem,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*000116067607,B0002DGMF2,Seachem Reef Buffer 250gram,10.8,67106760,67106760,Seachem,,16166,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,2.3,2,4.7,0.5,6.05,N,13,0,Y
*000116067607,B00P9EF0WU,Reef Buffer (Pack of 2),,,676,Seachem,,,Lawn & Patio,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,14.24,N,3,0,N
*000116067706,B00BUFVZ2Q,Seachem Reef Buffer 1kg,,,SC1337,Seachem,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*000116067706,B0002DGMFM,Seachem Reef Buffer 1 Kilo,33.34,116067706,116067706,Seachem,,33535,Pet Products,1.06,2.34,1.00,0.03,4.43,0,0.15,3.6,3.6,8,2.35,18.58,Y,9,2,Y
*000116067706,B004LOEJ6W,Fish & Aquatic Supplies Reef Buffer 1Kilo,37.99,,ASM677,Mojetto,,786057,Pet Products,1.06,2.34,1.00,0.00,4.40,0,0.15,0,0,0,2,N/A,N,0,0,N
*000116070607,B00DDZ3A6A,Cichlid Trace 250ml,,,,Seachem,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*707005124525,B0002APINC,"Cichlid Trace, 250 mL / 8.5 fl. oz.",12.3,706,706,Seachem,,124991,Pet Products,1.06,0.96,1.00,0.00,3.02,0,0.15,1.2,1.2,5.4,0.35,12.3,Y,1,1,Y
*000116073608,B00DDZBC1U,Reef Trace 250ml,,,,Seachem,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*707005181818,B0002APINM,Seachem Reef Trace Elements 250ml,10.94,67107360,67107360,Seachem,,183674,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,2.3,1.9,6.5,0.7,8.53,Y,7,1,Y
*000116074605,B0002APJL8,Seachem Flourish Trace Elements 250ml,10.44,116074605,116074605,Seachem,,31929,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,1.7,1.6,6.5,0.6,5.86,Y,5,1,Y
*000116076203,B01CN918XS,Polyguard Gram,,,,Seachem,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*000116076203,B004PBIA3O,Seachem PolyGuard - 10 g,,,,Seachem,,,Home,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*000116076203,B004LODA9E,Fish & Aquatic Supplies Polyguard Gram,10.99,,,Seachem,,250467,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,23.22,N,1,0,N
*000116077606,B004LOGDDE,Liquid Amguard Ammonia Remover 250ml,,,TDPS6838,TDPS,,744407,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*000116077606,B0002JEKDC,Seachem AmGuard 250ml,13.2,116077606,116077606,Seachem,,76180,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,2,1.7,6.5,0.55,13.2,Y,3,1,Y
*000116080101,B007R5M89C,Metronidazole,,,801,Seachem,,6732,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,3.8,1.3,4.9,0.05,9.44,N,8,0,N
*000116080101,B01CN8ZYMK,Metronidazole 5 Gram,,,,Seachem,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*000116092005,B004LOBM58,Fish & Aquatic Supplies Reefstat Calcium Test Kit - Improved Version,31.02,ASM920-32_7400,ASM920,Mojetto,,377407,Pet Products,1.06,2.34,1.00,0.01,4.41,0,0.15,3,2,3,2,N/A,N,0,0,N
*780231615715,B000255RE2,Seachem Reef Status Calcium Test Kit,51.72,116092005,116092005,Seachem,,125799,Pet Products,1.06,1.95,1.00,0.04,4.05,0,0.15,5,3,8,1.25,27.53,Y,6,1,Y
*523160155194,B0002A5XFA,Seachem Reef Status Magnesium Test Kit,63.96,116092401,116092401,Seachem,,93461,Pet Products,1.06,1.95,1.00,0.05,4.06,0,0.15,5.6,3.2,8.3,1.15,35.91,Y,6,3,Y
*000116092401,B00BS98HQG,Reefstat Magnesium/carbonate/borate Test Kit,,,924,Seachem,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*000116097000,B004LOEM8C,Multitest:phosphate for Fish and Aquatic,14.06,,ASM970,Seachem,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*000116097000,B000255RF6,Seachem MultiTest Phosphate Test Kit,23.44,116097000,116097000,Seachem,,25569,Pet Products,1.06,0.96,1.00,0.02,3.04,0,0.15,4.5,2.5,4.8,0.15,13.09,Y,7,1,Y
*000116098601,B01CN91Z5E,Liquid Marine Buffer 250ml,,,,Seachem,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*000116098601,B0002APJM2,"Liquid Marine Buffer, 250 mL / 8.5 fl. oz.",4.99,67109860,67109860,Seachem,,91186,Pet Products,1.06,0.96,1.00,0.02,3.04,0,0.15,3.1,2.9,6.4,0.65,7.75,Y,6,3,Y
*000116106108,B00B5WTKI0,"NutriDiet Goldfish Flakes, 0.5 oz",5.03,1061,1061,Seachem,,203938,Pet Products,1.06,0.96,1.00,0.00,3.02,0,0.15,1.8,1.5,2.1,0.02,4.93,Y,5,2,Y
*000116106207,B00B5WTKX0,"NutriDiet Goldfish Flakes, 1.0 oz",6.41,1062,1062,Seachem,,336894,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,3,3,3.25,0.2,5.31,N,6,0,Y
*000116106207,B015W6O6D8,SeaChem Nutri Diet Goldfish Flakes 30gm/1oz,,,,Seachem,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*000116107105,B00B5WTLES,"NutriDiet Cichlid Flakes, 0.5 oz",503.0,1071,1071,Seachem,,61930,Pet Products,1.06,0.96,1.00,0.00,3.02,0,0.15,2.2,1.9,2.4,0.05,6.42,Y,5,2,Y
*000116107105,B01CN8Z722,SeaChem Nutri Diet Cichlid Flakes 15gm/0.5oz,,,,Seachem,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*000116108102,B00B5WTM3S,"NutriDiet Tropical Flakes, 0.5 oz",503.0,1081,1081,Seachem,,89248,Pet Products,1.06,0.96,1.00,0.00,3.02,0,0.15,2.2,1.9,2.5,0.02,5.5,Y,5,2,Y
*000116108102,B01CN8ZIMQ,SeaChem Nutri Diet Tropical Flakes 15gm/0.5oz,,,,Seachem,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*000116108201,B00DDZ749Y,SeaChem Nutri Diet Tropical Flakes 30gm/1oz,,,,Seachem,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*000116108201,B00B5WTMME,"NutriDiet Tropical Flakes, 1.0 oz",6.41,1082,1082,Seachem,,28603,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,2.76,2.76,3.15,0.13,6.0,Y,5,2,Y
*000116109109,B00B5WTN6E,"NutriDiet Marine Flakes, 0.5 oz",699.0,1091,1091,Seachem,,221722,Pet Products,1.06,0.96,1.00,0.00,3.02,0,0.15,2.1,1.1,2.5,0.02,4.36,Y,7,3,Y
*000116109109,B01CN8Z8CQ,SeaChem Nutri Diet Marine Flakes 15gm/0.5oz,,,,Seachem,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*000116109208,B00B5WTNGY,"NutriDiet Marine Flakes, 1.0 oz",6.41,1092,1092,Seachem,,88077,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,3.1,2.9,3.3,0.25,5.99,Y,6,2,Y
*000116109208,B015W6JQN8,SeaChem Nutri Diet Marine Flakes 30gm/1oz,,,,Seachem,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*000116110501,B004LO9MJ6,Seachem Aquatic Plant Pack Fundamentals,,,ASM1105,Mojetto,,547840,Pet Products,1.06,2.34,1.00,0.00,4.40,0,0.15,0,0,0,2,18.75,N,2,0,N
*000116110501,B0002DGNIS,Seachem Plant Pack Fundementals (Box of 3 different 100ml Items),21.06,116110501,116110501,Seachem,,17046,Pet Products,1.06,1.95,1.00,0.02,4.03,0,0.15,5,1.9,5.1,0.95,11.81,Y,6,1,Y
*000116112208,B01CN8ZG28,SeaChem Nutri Diet Shrimp Flakes 30gm/1oz,,,,Seachem,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*000116112208,B00OCKGQV6,"Seachem Laboratories 1122 NutriDiet Flake Foods for Tropical, Marine, Goldfish, Discus and Cichlids",,1122,1122,Seachem,,207216,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,2.83,2.76,3.07,0.15,13.1,N,3,1,Y
*000116011600,B0033Q1U7A,Seachem Matrix Bio Media 250ml,10.18,116011600,116011600,Seachem,,14673,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,2.83,2.36,4.53,0.53,6.67,Y,6,2,Y
*611102096114,B0002DGNJC,Seachem Headstart Conditioning Pack (Box of 3 100ml),18.8,116112505,116112505,Seachem,,134015,Pet Products,1.06,1.95,1.00,0.01,4.02,0,0.15,5,1.5,5.1,1.1,12.36,Y,9,3,Y
*000116112505,B004PBGNII,Seachem Head Start Aquarium Conditioner Pack,,,SC11250,Seachem,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,25.86,N,1,0,N
*000116120302,B004PBKAAK,Reef Fusion 1,,,1203,Seachem,,441638,Pet Products,1.06,1.95,1.00,0.00,4.01,0,0.15,0,0,0,1,7.18,N,2,0,N
*611101980360,B004LO7MCU,Fish & Aquatic Supplies Reef Fusion 1 - 500 Ml/17 Fl Oz,7.5,,ASM1203,Mojetto,,531805,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,18.24,N,3,0,N
*000116120302,B0036S6Z8Y,Seachem Reef Fusion 1 500ml,12.86,116120302,116120302,Seachem,,24587,Pet Products,1.06,1.95,1.00,0.01,4.02,0,0.15,2.3,1.8,7.8,1.45,7.22,N,11,0,Y
*611102107155,B0036S6ZZC,Seachem Reef Fusion 1 1 Liter,20.58,116120708,116120708,Seachem,,21178,Pet Products,1.06,2.73,1.00,0.03,4.82,0,0.15,3.1,3,9.8,3.1,14.02,Y,12,2,Y
*000116120708,B004LOEGL0,"Seachem Reef Fusion 1, 1liter",12.35,,SC12070,Seachem,,710595,Pet Products,1.06,2.73,1.00,0.03,4.82,0,0.15,3.8,2.9,10,3.1,N/A,N,0,0,N
*000116120807,B004LOBH4Y,Seachem Reef Fusion 1 2 liter/ 67.6 fluid oz,,,ASM1208,Mojetto,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*000116120807,B003I5XK88,"Reef Fusion, 1 2 L / 67.6 fl. oz.",37.35,1208,1208,Seachem,,83656,Pet Products,1.06,3.12,1.00,0.06,5.24,0,0.15,4.6,4.6,9.8,4.65,17.34,N,3,0,N
*000116121309,B0036S2VOG,Seachem Reef Fusion 2 500ml,12.86,67112130,67112130,Seachem,,24990,Pet Products,1.06,1.95,1.00,0.01,4.02,0,0.15,2.1,1.6,7.8,1.35,6.99,N,11,0,Y
*000116121309,B00IQLUGAE,USA Wholesaler - ASM1213 - Reef Fusion 2 - 500 Ml/ 17 Fl Oz,,,ASM1213,,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*000116121309,B004PBIK2K,"Seachem Reef Fusion 2, 16.9 fl. oz.",,,1213,Seachem,,,Pet Products,1.06,1.95,1.00,0.00,4.01,0,0.15,0,0,0,1,N/A,N,0,0,N
*611101980377,B004LO9N0E,Fish & Aquatic Supplies Reef Fusion 2 - 500 Ml/ 17 Fl Oz,7.5,,ASM1213,Mojetto,,698137,Pet Products,1.06,1.95,1.00,0.01,4.02,0,0.15,2.3,2.1,6.5,1.4,N/A,N,1,1,N
*886827837308,B0036S4Y5K,Seachem Reef Fusion 2 1 Liter,20.58,67112170,67112170,Seachem,,19091,Pet Products,1.06,2.73,1.00,0.03,4.82,0,0.15,3.1,3,10.1,2.9,14.02,Y,13,2,Y
*000116121903,B003I5QSY6,"Reef Fusion, 2 4 L / 1 fl. gal.",56.25,1219,1219,Seachem,,21773,Pet Products,1.06,5.85,1.00,0.13,8.04,0,0.15,5.8,5.8,12,11.2,32.95,Y,5,1,Y
*000116121903,B004LOBHIA,Fish & Aquatic Supplies Reef Fusion 2 - 4 Liter / 1 Fluid Gallon,,,ASM1219,Mojetto,,794176,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*000116124102,B00TYGQ0OG,"Seachem Pristine Aquarium Treatment, 250ml",,67112410,67112410,Seachem,,14700,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,2,1.4,5.9,0.5,14.76,Y,4,1,N
*000116124201,B00UVBK98G,"Seachem Pristine Aquarium Treatment, 500ml",28.08,67112420,67112420,Seachem,,124651,Pet Products,1.06,1.95,1.00,0.01,4.02,0,0.15,2.4,2.4,7.5,1.3,26.71,N,3,0,N
*000116125000,B00UUC2DD0,"Seachem PhosNet Phosphate Silicate Remover Aquarium Filter Media, 50g",17.1,67112500,67112500,Seachem,,506039,Pet Products,1.06,0.50,1.00,0.01,2.57,0,0.15,4.9,0.5,7.8,0.02,15.65,Y,5,1,Y
*000116125208,B00UUCEUS6,"Seachem PhosNet Phosphate Silicate Remover Aquarium Filter Media, 250g/8.8oz",48.82,67112520,67112520,Seachem,,136747,Pet Products,1.06,1.95,1.00,0.02,4.03,0,0.15,3.4,2.5,6.2,0.8,28.27,N,6,2,Y
*000116126007,B00UUA7NV4,"Seachem PhosBond Phosphate Silicate Remover Aquarium Filter Media, 100ml",,67112600,67112600,Seachem,,405328,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,4.9,0.8,7.9,0.35,13.63,Y,6,1,Y
*000116126106,B00UUAY3TY,"Seachem PhosBond Phosphate Silicate Remover Aquarium Filter Media, 250ml",16.8,67112610,67112610,Seachem,,281404,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,2.3,2.3,5,0.6,15.75,N,5,0,N
*000116126205,B00UUBA586,"Seachem PhosBond Phosphate Silicate Remover Aquarium Filter Media, 500ml",30.52,67112620,67112620,Seachem,,267056,Pet Products,1.06,1.95,1.00,0.02,4.03,0,0.15,3.5,3,6.2,1.5,25.19,N,3,0,N
*000116126502,B00UL3TQTM,"Seachem PhosBond Phosphate Silicate Remover Aquarium Filter Media, 1 L",51.88,67112650,67112650,Seachem,,168846,Pet Products,1.06,2.73,1.00,0.03,4.82,0,0.15,3.7,3.3,7.7,3.4,35.41,Y,2,0,N
*000116133500,B00O67S6VS,Seachem Fundamentals - Reef Pack - 3.4 oz,12.99,116133500,ASM1335,Seachem,,595557,Pet Products,1.06,1.95,1.00,0.04,4.05,0,0.15,5,3,8,1.25,N/A,N,0,0,N
*000116133500,B0002DGNK6,Seachem Reef Fundementals (Box of 3 100ml different items),14.99,116133500,116133500,Seachem,,119653,Pet Products,1.06,1.95,1.00,0.02,4.03,0,0.15,4.8,1.4,8,1.1,13.94,Y,4,1,Y
*000116147309,B0027JEIE6,Seachem Replenish 500ml (17oz),3.6,116147309,116147309,Seachem,,29661,Pet Products,1.06,1.95,1.00,0.01,4.02,0,0.15,2.4,1.9,7.8,1.35,4.09,N,2,0,Y
*000116147507,B0027JAQEW,"Replenish, 100 mL / 3.4 fl. oz.",1.6,1475,1475,Seachem,,87220,Pet Products,1.06,0.96,1.00,0.00,3.02,0,0.15,2,1.5,5,0.25,9.02,Y,2,2,Y
*000116149501,B00DDYZJZ6,SeaChem Vitality Nutrient Supplement 100 Ml,,,,Seachem,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*000116149501,B001CMLMCU,Seachem Vitality 100ml,11.2,116149501,116149501,Seachem,,242585,Pet Products,1.06,0.96,1.00,0.00,3.02,0,0.15,1.4,1.4,4.6,0.3,11.99,N,4,1,Y
*000116150606,B004YLJ822,"Reef Phytoplankton, 250 mL / 8.5 fl. oz.",15.37,1506,1506,Seachem,,31087,Pet Products,1.06,0.96,1.00,0.00,3.02,0,0.15,1.3,1.2,6.2,0.65,8.79,Y,13,2,Y
*000116150606,B0061PPHGU,Seachem Reef Phytoplankton 250 ML,7.4,,ASM1506,Mojetto,,732115,Pet Products,1.06,2.34,1.00,0.00,4.40,0,0.15,0,0,0,2,N/A,N,0,0,N
*000116243308,B000256AB6,Seachem Pond Prime 500ml,25.2,116243308,116243308,Seachem,,43713,Pet Products,1.06,1.95,1.00,0.01,4.02,0,0.15,1.5,1.5,7.6,1.1,12.89,Y,13,2,Y
*000116243308,B00BUFS2JA,Pond Prime 500 Milliliter,,,ASM2433,Seachem,,,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,0,0,0,0,N/A,N,0,0,N
*000101310008,B002X6F7AW,Seachem The Bag Filter Media Bag,14.29,67131000,67131000,Seachem,,1883,Pet Products,1.06,0.50,1.00,0.01,2.57,0,0.15,5,0.5,8,0.02,8.03,Y,24,2,Y
*000116310000,B015MJBLAQ,Seachem Filter Media Bag,14.29,,,Seachem,,16318,Pantry,1.06,0.50,1.00,0.01,2.57,0,0.15,5,0.6,7.9,0.05,8.03,Y,1,0,N
*000116311304,B00DDZ7Y6C,"Seachem Hydrotote Water Changer, 5-Gallon",19.99,67131130,67131130,Seachem,,81650,Pet Products,1.06,0.96,1.00,0.11,3.13,0,0.15,10.5,3.1,10.7,0.5,17.91,Y,11,1,N
*000116311502,B00HWH7E1W,"Seachem Reef Glue Cyanoacrylate Gel Coral Frag Mounting, 20g",20.91,67131150,67131150,Seachem,,4558,Pet Products,1.06,0.50,1.00,0.00,2.56,0,0.15,2.5,0.5,5.4,0.05,8.93,Y,16,3,N
*000116311700,B00VKOUBEK,Seachem Digital Spoon Scale Aquarium Supplement Dosing Tool,35.1,67131170,67131170,Seachem,,56880,Pet Products,1.06,0.96,1.00,0.01,3.03,0,0.15,3.1,1.5,10.3,0.2,18.47,N,6,0,N
*000116340304,B00GPRSN2Y,"Seachem Meridian Aragonite Substrate, 7.7 lb",17.7,67134030,67134030,Seachem,,414527,Pet Products,1.06,4.68,1.00,0.09,6.83,0,0.15,8,2.5,14.8,7.8,36.31,N,4,0,N
*000116352307,B00GYXB2W2,"Seachem Fluorite Black Sand Substrate, 7.7lb",23.5,67135230,67135230,Seachem,,85226,Pet Products,1.06,4.68,1.00,0.06,6.80,0,0.15,7.1,3,9.2,8.35,22.36,Y,6,2,N
